indicator_id,indicator_name,unit,frequency,week_ending,US_value,US_prior,US_wow_pct,EA_value,EA_prior,EA_wow_pct,SG_value,SG_prior,SG_wow_pct,CN_value,CN_prior,CN_wow_pct,IN_value,IN_prior,IN_wow_pct,SL_value,SL_prior,SL_wow_pct,ingested_at
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-10-31,6840.2001953125,6791.68994140625,0.7143,5662.0400390625,5674.5,-0.2196,4428.6201171875,4422.2099609375,0.145,3954.7900390625,3950.31201171875,0.1134,83938.7109375,84211.8828125,-0.3244,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-11-07,6728.7998046875,6840.2001953125,-1.6286,5566.52978515625,5662.0400390625,-1.6869,4492.240234375,4428.6201171875,1.4366,3997.555908203125,3954.7900390625,1.0814,83216.28125,83938.7109375,-0.8607,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-11-14,6734.10986328125,6728.7998046875,0.0789,5693.77001953125,5566.52978515625,2.2858,4546.06982421875,4492.240234375,1.1983,3990.491943359375,3997.555908203125,-0.1767,84562.78125,83216.28125,1.6181,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-11-21,6602.990234375,6734.10986328125,-1.9471,5515.08984375,5693.77001953125,-3.1382,4469.14013671875,4546.06982421875,-1.6922,3834.89111328125,3990.491943359375,-3.8993,85231.921875,84562.78125,0.7913,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-11-28,6849.08984375,6602.990234375,3.7271,5668.169921875,5515.08984375,2.7757,4523.9599609375,4469.14013671875,1.2266,3888.595947265625,3834.89111328125,1.4004,85706.671875,85231.921875,0.557,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-12-05,6870.39990234375,6849.08984375,0.3111,5723.93017578125,5668.169921875,0.9837,4531.35986328125,4523.9599609375,0.1636,3902.80810546875,3888.595947265625,0.3655,85712.3671875,85706.671875,0.0066,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-12-12,6827.41015625,6870.39990234375,-0.6257,5720.7099609375,5723.93017578125,-0.0563,4586.4501953125,4531.35986328125,1.2158,3889.345947265625,3902.80810546875,-0.3449,85267.65625,85712.3671875,-0.5188,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-12-19,6834.5,6827.41015625,0.1038,5760.35009765625,5720.7099609375,0.6929,4569.77978515625,4586.4501953125,-0.3635,3890.447998046875,3889.345947265625,0.0283,84929.359375,85267.65625,-0.3967,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2025-12-26,6929.93994140625,6834.5,1.3964,5749.27978515625,5760.35009765625,-0.1922,4636.14990234375,4569.77978515625,1.4524,3963.678955078125,3890.447998046875,1.8823,85041.453125,84929.359375,0.132,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-01-02,6858.47021484375,6929.93994140625,-1.0313,5796.22021484375,5749.27978515625,0.8165,4656.1201171875,4636.14990234375,0.4307,3968.840087890625,3963.678955078125,0.1302,85762.0078125,85041.453125,0.8473,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-01-09,6966.27978515625,6858.47021484375,1.5719,5997.47021484375,5796.22021484375,3.4721,4744.66015625,4656.1201171875,1.9016,4120.42578125,3968.840087890625,3.8194,83576.2421875,85762.0078125,-2.5486,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-01-16,6940.009765625,6966.27978515625,-0.3771,6029.4501953125,5997.47021484375,0.5332,4849.10009765625,4744.66015625,2.2012,4101.9130859375,4120.42578125,-0.4493,83570.3515625,83576.2421875,-0.007,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-01-23,6915.60986328125,6940.009765625,-0.3516,5948.2001953125,6029.4501953125,-1.3476,4891.4501953125,4849.10009765625,0.8734,4136.1640625,4101.9130859375,0.835,81537.703125,83570.3515625,-2.4323,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-01-30,6939.02978515625,6915.60986328125,0.3387,5947.81005859375,5948.2001953125,-0.0066,4905.1298828125,4891.4501953125,0.2797,4117.9482421875,4136.1640625,-0.4404,82269.78125,81537.703125,0.8978,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-02-06,6932.2998046875,6939.02978515625,-0.097,5998.39990234375,5947.81005859375,0.8506,4934.41015625,4905.1298828125,0.5969,4065.5830078125,4117.9482421875,-1.2716,83580.3984375,82269.78125,1.5931,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-02-13,6836.169921875,6932.2998046875,-1.3867,5985.22998046875,5998.39990234375,-0.2196,4937.77978515625,4934.41015625,0.0683,4082.072998046875,4065.5830078125,0.4056,82626.7578125,83580.3984375,-1.141,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-02-20,6909.509765625,6836.169921875,1.0728,6131.31005859375,5985.22998046875,2.4407,5017.60009765625,4937.77978515625,1.6165,,4082.072998046875,,82814.7109375,82626.7578125,0.2275,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-02-27,6878.8798828125,6909.509765625,-0.4433,6138.41015625,6131.31005859375,0.1158,4995.06982421875,5017.60009765625,-0.449,4162.880859375,,,81287.1875,82814.7109375,-1.8445,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-03-06,6740.02001953125,6878.8798828125,-2.0186,5719.89990234375,6138.41015625,-6.8179,4848.25,4995.06982421875,-2.9393,4124.19384765625,4162.880859375,-0.9293,78918.8984375,81287.1875,-2.9135,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-03-13,6632.18994140625,6740.02001953125,-1.5998,5716.60986328125,5719.89990234375,-0.0575,4842.27001953125,4848.25,-0.1233,4095.447998046875,4124.19384765625,-0.697,74563.921875,78918.8984375,-5.5183,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-03-20,6506.47998046875,6632.18994140625,-1.8955,5501.27978515625,5716.60986328125,-3.7667,4948.8701171875,4842.27001953125,2.2014,3957.052978515625,4095.447998046875,-3.3792,74532.9609375,74563.921875,-0.0415,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-03-27,6368.85009765625,6506.47998046875,-2.1153,5505.7998046875,5501.27978515625,0.0822,4898.18017578125,4948.8701171875,-1.0243,3913.72412109375,3957.052978515625,-1.095,73583.21875,74532.9609375,-1.2743,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-04-03,6582.68994140625,6368.85009765625,3.3576,5692.85986328125,5505.7998046875,3.3975,4947.5,4898.18017578125,1.0069,3880.096923828125,3913.72412109375,-0.8592,73319.546875,73583.21875,-0.3583,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-04-10,6816.89013671875,6582.68994140625,3.5578,5926.10986328125,5692.85986328125,4.0972,4989.41015625,4947.5,0.8471,3986.22509765625,3880.096923828125,2.7352,77550.25,73319.546875,5.7702,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-04-17,7126.06005859375,6816.89013671875,4.5354,6057.7099609375,5926.10986328125,2.2207,4997.93017578125,4989.41015625,0.1708,4051.425048828125,3986.22509765625,1.6356,78493.5390625,77550.25,1.2164,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-04-24,7165.080078125,7126.06005859375,0.5476,5883.47998046875,6057.7099609375,-2.8762,4922.85986328125,4997.93017578125,-1.502,4079.89990234375,4051.425048828125,0.7028,76664.2109375,78493.5390625,-2.3305,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-05-01,7230.1201171875,7165.080078125,0.9077,5881.509765625,5883.47998046875,-0.0335,4912.68994140625,4922.85986328125,-0.2066,4112.1591796875,4079.89990234375,0.7907,76913.5,76664.2109375,0.3252,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-05-08,7398.93017578125,7230.1201171875,2.3348,5911.52978515625,5881.509765625,0.5104,4921.89990234375,4912.68994140625,0.1875,4179.953125,4112.1591796875,1.6486,77328.1875,76913.5,0.5392,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-05-15,7408.5,7398.93017578125,0.1293,5827.759765625,5911.52978515625,-1.4171,4989.080078125,4921.89990234375,1.3649,4135.38916015625,4179.953125,-1.0661,75237.9921875,77328.1875,-2.703,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-05-22,7473.47021484375,7408.5,0.877,6019.4501953125,5827.759765625,3.2893,5068.14990234375,4989.080078125,1.5849,4112.89892578125,4135.38916015625,-0.5438,75415.3515625,75237.9921875,0.2357,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-05-29,7580.06005859375,7473.47021484375,1.4262,6050.5400390625,6019.4501953125,0.5165,5037.85986328125,5068.14990234375,-0.5977,4068.569091796875,4112.89892578125,-1.0778,74775.7421875,75415.3515625,-0.8481,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-06-05,7383.740234375,7580.06005859375,-2.59,6062.06982421875,6050.5400390625,0.1906,5049.9599609375,5037.85986328125,0.2402,4027.736083984375,4068.569091796875,-1.0036,74243.34375,74775.7421875,-0.712,,,,2026-06-09T07:12:49.732542
F1,Equity Index (WoW %),% WoW,Weekly (Friday),2026-06-12,7405.72998046875,7383.740234375,0.2978,6062.2900390625,6062.06982421875,0.0036,5017.35986328125,5049.9599609375,-0.6456,4010.390380859375,4027.736083984375,-0.4307,73746.9375,74243.34375,-0.6686,,,,2026-06-09T07:12:49.732542
