indicator_id,indicator_name,unit,frequency,week_ending,US_value,US_prior,US_wow_pct,EA_value,EA_prior,EA_wow_pct,SG_value,SG_prior,SG_wow_pct,CN_value,CN_prior,CN_wow_pct,IN_value,IN_prior,IN_wow_pct,SL_value,SL_prior,SL_wow_pct,ingested_at
F2,FX vs USD (WoW %),% WoW,Weekly,2025-07-04,97.18000030517578,97.4000015258789,-0.2259,1.1771491765975952,1.1692214012145996,0.678,1.273859977722168,1.2752900123596191,0.1121,7.164899826049805,7.167500019073486,0.0363,85.31909942626953,85.66639709472656,0.4054,297.08367919921875,296.49896240234375,-0.1972,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-07-11,97.8499984741211,97.18000030517578,0.6894,1.1702749729156494,1.1771491765975952,-0.584,1.2793699502944946,1.273859977722168,-0.4325,7.174799919128418,7.164899826049805,-0.1382,85.73480224609375,85.31909942626953,-0.4872,297.6038513183594,297.08367919921875,-0.1751,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-07-18,98.4800033569336,97.8499984741211,0.6438,1.161548137664795,1.1702749729156494,-0.7457,1.2853100299835205,1.2793699502944946,-0.4643,7.183199882507324,7.174799919128418,-0.1171,86.04650115966797,85.73480224609375,-0.3636,297.9528503417969,297.6038513183594,-0.1173,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-07-25,97.6500015258789,98.4800033569336,-0.8428,1.1756131649017334,1.161548137664795,1.2109,1.2770999670028687,1.2853100299835205,0.6388,7.153500080108643,7.183199882507324,0.4135,86.4302978515625,86.04650115966797,-0.446,298.86279296875,297.9528503417969,-0.3054,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-08-01,98.69000244140625,97.6500015258789,1.065,1.142374038696289,1.1756131649017334,-2.8274,1.297700047492981,1.2770999670028687,-1.613,7.200200080871582,7.153500080108643,-0.6528,87.4894027709961,86.4302978515625,-1.2254,299.0104675292969,298.86279296875,-0.0494,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-08-08,98.18000030517578,98.69000244140625,-0.5168,1.1676650047302246,1.142374038696289,2.2139,1.2825100421905518,1.297700047492981,1.1705,7.181000232696533,7.200200080871582,0.2667,87.43319702148438,87.4894027709961,0.0642,298.01434326171875,299.0104675292969,0.3331,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-08-15,97.8499984741211,98.18000030517578,-0.3361,1.1651345491409302,1.1676650047302246,-0.2167,1.2843199968338013,1.2825100421905518,-0.1411,7.179500102996826,7.181000232696533,0.0209,87.69180297851562,87.43319702148438,-0.2958,298.1118469238281,298.01434326171875,-0.0327,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-08-22,97.72000122070312,97.8499984741211,-0.1329,1.16130530834198,1.1651345491409302,-0.3287,1.288540005683899,1.2843199968338013,-0.3286,7.179900169372559,7.179500102996826,-0.0056,87.29340362548828,87.69180297851562,0.4543,298.7651672363281,298.1118469238281,-0.2192,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-08-29,97.7699966430664,97.72000122070312,0.0512,1.1681560277938843,1.16130530834198,0.5899,1.2823200225830078,1.288540005683899,0.4827,7.1529998779296875,7.179900169372559,0.3747,87.5916976928711,87.29340362548828,-0.3417,299.2929382324219,298.7651672363281,-0.1767,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-09-05,97.7699966430664,97.7699966430664,0.0,1.1656913757324219,1.1681560277938843,-0.211,1.2889200448989868,1.2823200225830078,-0.5147,7.14139986038208,7.1529998779296875,0.1622,88.19290161132812,87.5916976928711,-0.6864,299.1119384765625,299.2929382324219,0.0605,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-09-12,97.55000305175781,97.7699966430664,-0.225,1.1734747886657715,1.1656913757324219,0.6677,1.2816100120544434,1.2889200448989868,0.5671,7.1184000968933105,7.14139986038208,0.3221,88.2676010131836,88.19290161132812,-0.0847,298.69390869140625,299.1119384765625,0.1398,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-09-19,97.63999938964844,97.55000305175781,0.0923,1.1791062355041504,1.1734747886657715,0.4799,1.2817599773406982,1.2816100120544434,-0.0117,7.1128997802734375,7.1184000968933105,0.0773,88.20690155029297,88.2676010131836,0.0688,299.26336669921875,298.69390869140625,-0.1906,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-09-26,98.1500015258789,97.63999938964844,0.5223,1.166275978088379,1.1791062355041504,-1.0881,1.2943600416183472,1.2817599773406982,-0.983,7.133800029754639,7.1128997802734375,-0.2938,88.77310180664062,88.20690155029297,-0.6419,299.6814880371094,299.26336669921875,-0.1397,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-10-03,97.72000122070312,98.1500015258789,-0.4381,1.1725116968154907,1.166275978088379,0.5347,1.2885600328445435,1.2943600416183472,0.4481,7.11899995803833,7.133800029754639,0.2075,88.72019958496094,88.77310180664062,0.0596,299.60772705078125,299.6814880371094,0.0246,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-10-10,98.9800033569336,97.72000122070312,1.2894,1.156644344329834,1.1725116968154907,-1.3533,1.2991700172424316,1.2885600328445435,-0.8234,7.127500057220459,7.11899995803833,-0.1194,88.86540222167969,88.72019958496094,-0.1637,301.3192443847656,299.60772705078125,-0.5713,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-10-17,98.43000030517578,98.9800033569336,-0.5557,1.1699601411819458,1.156644344329834,1.1512,1.2928099632263184,1.2991700172424316,0.4895,7.123000144958496,7.127500057220459,0.0631,87.9906997680664,88.86540222167969,0.9843,300.14678955078125,301.3192443847656,0.3891,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-10-24,98.94999694824219,98.43000030517578,0.5283,1.1618045568466187,1.1699601411819458,-0.6971,1.2985999584197998,1.2928099632263184,-0.4479,7.125699996948242,7.123000144958496,-0.0379,87.77899932861328,87.9906997680664,0.2406,299.98406982421875,300.14678955078125,0.0542,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-10-31,99.80000305175781,98.94999694824219,0.859,1.157246708869934,1.1618045568466187,-0.3923,1.2992000579833984,1.2985999584197998,-0.0462,7.109799861907959,7.125699996948242,0.2231,88.6344985961914,87.77899932861328,-0.9746,301.3500061035156,299.98406982421875,-0.4553,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-11-07,99.5999984741211,99.80000305175781,-0.2004,1.1549211740493774,1.157246708869934,-0.201,1.304129958152771,1.2992000579833984,-0.3795,7.118599891662598,7.109799861907959,-0.1238,88.6729965209961,88.6344985961914,-0.0434,301.8240966796875,301.3500061035156,-0.1573,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-11-14,99.2699966430664,99.5999984741211,-0.3313,1.1631964445114136,1.1549211740493774,0.7165,1.3011800050735474,1.304129958152771,0.2262,7.111999988555908,7.118599891662598,0.0927,88.81610107421875,88.6729965209961,-0.1614,302.5352783203125,301.8240966796875,-0.2356,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-11-21,100.18000030517578,99.2699966430664,0.9167,1.1534557342529297,1.1631964445114136,-0.8374,1.3073400259017944,1.3011800050735474,-0.4734,7.107500076293945,7.111999988555908,0.0633,88.69219970703125,88.81610107421875,0.1395,305.15997314453125,302.5352783203125,-0.8676,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-11-28,99.45999908447266,100.18000030517578,-0.7187,1.1599851846694946,1.1534557342529297,0.5661,1.296720027923584,1.3073400259017944,0.8123,7.075799942016602,7.107500076293945,0.446,89.36479949951172,88.69219970703125,-0.7584,304.9532470703125,305.15997314453125,0.0677,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-12-05,98.98999786376953,99.45999908447266,-0.4726,1.1642799377441406,1.1599851846694946,0.3702,1.2964400053024292,1.296720027923584,0.0216,7.071400165557861,7.075799942016602,0.0622,89.8364028930664,89.36479949951172,-0.5277,305.7425231933594,304.9532470703125,-0.2588,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-12-12,98.4000015258789,98.98999786376953,-0.596,1.1739431619644165,1.1642799377441406,0.83,1.2917499542236328,1.2964400053024292,0.3618,7.0578999519348145,7.071400165557861,0.1909,90.25299835205078,89.8364028930664,-0.4637,306.1881103515625,305.7425231933594,-0.1457,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-12-19,98.5999984741211,98.4000015258789,0.2032,1.1725666522979736,1.1739431619644165,-0.1173,1.2897000312805176,1.2917499542236328,0.1587,7.040500164031982,7.0578999519348145,0.2465,90.25579833984375,90.25299835205078,-0.0031,306.5963134765625,306.1881103515625,-0.1333,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2025-12-26,98.0199966430664,98.5999984741211,-0.5882,1.1785364151000977,1.1725666522979736,0.5091,1.2841099500656128,1.2897000312805176,0.4334,7.0279998779296875,7.040500164031982,0.1775,90.10590362548828,90.25579833984375,0.1661,306.4895324707031,306.5963134765625,0.0348,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-01-02,98.41999816894531,98.0199966430664,0.4081,1.175046682357788,1.1785364151000977,-0.2961,1.2847000360488892,1.2841099500656128,-0.046,6.996099948883057,7.0279998779296875,0.4539,89.96189880371094,90.10590362548828,0.1598,306.8994140625,306.4895324707031,-0.1337,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-01-09,99.12999725341797,98.41999816894531,0.7214,1.1657865047454834,1.175046682357788,-0.7881,1.285099983215332,1.2847000360488892,-0.0311,6.983500003814697,6.996099948883057,0.1801,89.90540313720703,89.96189880371094,0.0628,306.11798095703125,306.8994140625,0.2546,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-01-16,99.38999938964844,99.12999725341797,0.2623,1.1609008312225342,1.1657865047454834,-0.4191,1.2878899574279785,1.285099983215332,-0.2171,6.966000080108643,6.983500003814697,0.2506,90.36160278320312,89.90540313720703,-0.5074,306.36785888671875,306.11798095703125,-0.0816,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-01-23,97.5999984741211,99.38999938964844,-1.801,1.1754610538482666,1.1609008312225342,1.2542,1.2800999879837036,1.2878899574279785,0.6049,6.972599983215332,6.966000080108643,-0.0947,91.55829620361328,90.36160278320312,-1.3243,306.7190246582031,306.36785888671875,-0.1146,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-01-30,96.98999786376953,97.5999984741211,-0.625,1.19657301902771,1.1754610538482666,1.7961,1.2638700008392334,1.2800999879837036,1.2679,6.947999954223633,6.972599983215332,0.3528,91.78189849853516,91.55829620361328,-0.2442,306.42279052734375,306.7190246582031,0.0966,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-02-06,97.62999725341797,96.98999786376953,0.6599,1.177786946296692,1.19657301902771,-1.57,1.2755800485610962,1.2638700008392334,-0.9265,6.93779993057251,6.947999954223633,0.1468,90.3147964477539,91.78189849853516,1.5985,306.5799255371094,306.42279052734375,-0.0513,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-02-13,96.87999725341797,97.62999725341797,-0.7682,1.1868449449539185,1.177786946296692,0.7691,1.2623499631881714,1.2755800485610962,1.0372,6.900100231170654,6.93779993057251,0.5434,90.56410217285156,90.3147964477539,-0.276,306.5107421875,306.5799255371094,0.0226,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-02-20,97.80000305175781,96.87999725341797,0.9496,1.1769136190414429,1.1868449449539185,-0.8368,1.2684299945831299,1.2623499631881714,-0.4816,6.908100128173828,6.900100231170654,-0.1159,91.04109954833984,90.56410217285156,-0.5267,306.5476989746094,306.5107421875,-0.0121,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-02-27,97.61000061035156,97.80000305175781,-0.1943,1.1803030967712402,1.1769136190414429,0.288,1.263200044631958,1.2684299945831299,0.4123,6.84089994430542,6.908100128173828,0.9728,91.00740051269531,91.04109954833984,0.037,306.0484619140625,306.5476989746094,0.1629,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-03-06,98.98999786376953,97.61000061035156,1.4138,1.1608065366744995,1.1803030967712402,-1.6518,1.2797000408172607,1.263200044631958,-1.3062,6.896999835968018,6.84089994430542,-0.8201,91.78690338134766,91.00740051269531,-0.8565,307.8605651855469,306.0484619140625,-0.5921,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-03-13,100.36000061035156,98.98999786376953,1.384,1.1521666049957275,1.1608065366744995,-0.7443,1.278480052947998,1.2797000408172607,0.0953,6.868899822235107,6.896999835968018,0.4074,92.38990020751953,91.78690338134766,-0.657,308.9574890136719,307.8605651855469,-0.3563,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-03-20,99.6500015258789,100.36000061035156,-0.7075,1.157755732536316,1.1521666049957275,0.4851,1.277500033378601,1.278480052947998,0.0767,6.899799823760986,6.868899822235107,-0.4499,93.0822982788086,92.38990020751953,-0.7494,308.7964172363281,308.9574890136719,0.0521,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-03-27,100.1500015258789,99.6500015258789,0.5018,1.1535090208053589,1.157755732536316,-0.3668,1.2858200073242188,1.277500033378601,-0.6513,6.910699844360352,6.899799823760986,-0.158,94.30950164794922,93.0822982788086,-1.3184,311.1274719238281,308.7964172363281,-0.7549,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-04-03,100.02999877929688,100.1500015258789,-0.1198,1.1541746854782104,1.1535090208053589,0.0577,1.2848999500274658,1.2858200073242188,0.0716,6.8850998878479,6.910699844360352,0.3704,92.97360229492188,94.30950164794922,1.4165,312.4875183105469,311.1274719238281,-0.4371,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-04-10,98.6500015258789,100.02999877929688,-1.3796,1.1691256761550903,1.1541746854782104,1.2954,1.2732900381088257,1.2848999500274658,0.9036,6.831399917602539,6.8850998878479,0.7799,92.46980285644531,92.97360229492188,0.5419,312.1395263671875,312.4875183105469,0.1114,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-04-17,98.0999984741211,98.6500015258789,-0.5575,1.1782727241516113,1.1691256761550903,0.7824,1.2731200456619263,1.2732900381088257,0.0134,6.821100234985352,6.831399917602539,0.1508,93.04789733886719,92.46980285644531,-0.6252,312.8644714355469,312.1395263671875,-0.2323,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-04-24,98.51000213623047,98.0999984741211,0.4179,1.16838800907135,1.1782727241516113,-0.8389,1.2777999639511108,1.2731200456619263,-0.3676,6.826000213623047,6.821100234985352,-0.0718,94.11289978027344,93.04789733886719,-1.1446,314.18994140625,312.8644714355469,-0.4237,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-05-01,98.20999908447266,98.51000213623047,-0.3045,1.172910451889038,1.16838800907135,0.3871,1.2727999687194824,1.2777999639511108,0.3913,6.827300071716309,6.826000213623047,-0.019,94.75910186767578,94.11289978027344,-0.6866,316.609130859375,314.18994140625,-0.77,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-05-08,97.83999633789062,98.20999908447266,-0.3767,1.1731581687927246,1.172910451889038,0.0211,1.2691400051116943,1.2727999687194824,0.2876,6.801400184631348,6.827300071716309,0.3794,94.25299835205078,94.75910186767578,0.5341,319.5767517089844,316.609130859375,-0.9373,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-05-15,99.2699966430664,97.83999633789062,1.4616,1.166208028793335,1.1731581687927246,-0.5924,1.2764699459075928,1.2691400051116943,-0.5776,6.785099983215332,6.801400184631348,0.2397,95.70989990234375,94.25299835205078,-1.5457,322.33099365234375,319.5767517089844,-0.8618,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-05-22,99.31999969482422,99.2699966430664,0.0504,1.1621150970458984,1.166208028793335,-0.351,1.2777299880981445,1.2764699459075928,-0.0987,6.802499771118164,6.785099983215332,-0.2564,96.17389678955078,95.70989990234375,-0.4848,342.3795166015625,322.33099365234375,-6.2199,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-05-29,98.91000366210938,99.31999969482422,-0.4128,1.1652837991714478,1.1621150970458984,0.2727,1.2755000591278076,1.2777299880981445,0.1745,6.7795000076293945,6.802499771118164,0.3381,96.04820251464844,96.17389678955078,0.1307,325.3506164550781,342.3795166015625,4.9737,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-06-05,100.06999969482422,98.91000366210938,1.1728,1.1612648963928223,1.1652837991714478,-0.3449,1.284690022468567,1.2755000591278076,-0.7205,6.773499965667725,6.7795000076293945,0.0885,95.79029846191406,96.04820251464844,0.2685,333.9920349121094,325.3506164550781,-2.656,2026-06-09T07:12:51.110958
F2,FX vs USD (WoW %),% WoW,Weekly,2026-06-12,99.90799713134766,100.06999969482422,-0.1619,1.1544678211212158,1.1612648963928223,-0.5853,1.28603994846344,1.284690022468567,-0.1051,6.771100044250488,6.773499965667725,0.0354,95.59750366210938,95.79029846191406,0.2013,337.0299987792969,333.9920349121094,-0.9096,2026-06-09T07:12:51.110958
