indicator_id,country_id,date,value,source,source_series_id,ingested_at
F1,CN,2025-07-27,3593.655029296875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-08-03,3559.951904296875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-08-10,3635.1279296875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-08-17,3696.77099609375,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-08-24,3825.759033203125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-08-31,3857.927001953125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-09-07,3812.513916015625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-09-14,3870.597900390625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-09-21,3820.089111328125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-09-28,3828.10595703125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-10-05,3882.777099609375,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-10-12,3897.028076171875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-10-19,3839.7548828125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-10-26,3950.31201171875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-11-02,3954.7900390625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-11-09,3997.555908203125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-11-16,3990.491943359375,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-11-23,3834.89111328125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-11-30,3888.595947265625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-12-07,3902.80810546875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-12-14,3889.345947265625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-12-21,3890.447998046875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2025-12-28,3963.678955078125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-01-04,3968.840087890625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-01-11,4120.42578125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-01-18,4101.9130859375,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-01-25,4136.1640625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-02-01,4117.9482421875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-02-08,4065.5830078125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-02-15,4082.072998046875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-03-01,4162.880859375,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-03-08,4124.19384765625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-03-15,4095.447998046875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-03-22,3957.052978515625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-03-29,3913.72412109375,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-04-05,3880.096923828125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-04-12,3986.22509765625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-04-19,4051.425048828125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-04-26,4079.89990234375,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-05-03,4112.1591796875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-05-10,4179.953125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-05-17,4135.38916015625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-05-24,4112.89892578125,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-05-31,4068.569091796875,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-06-07,4027.736083984375,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,CN,2026-06-14,3959.337890625,yfinance,000001.SS,2026-06-09T06:50:23.211731
F1,IN,2025-05-11,79454.46875,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-05-18,82330.59375,yfinance,^BSESN,2026-06-09T06:50:23.449528
F1,IN,2025-05-25,81721.078125,yfinance,^BSESN,2026-06-09T06:50:23.449528
